lambda,size
0.865322,32
0.865323,32
0.865324,32
0.865325,32
0.865326,32
0.865327,32
0.865328,32
0.865329,32
0.86533,32
0.865331,32
0.865332,32
0.865333,32
0.865334,32
0.865335,32
0.865336,32
0.865337,32
0.865338,32
0.865339,32
0.86534,32
0.865341,32
0.865342,32
0.865343,32
0.865344,32
0.865345,32
0.865346,32
0.865347,32
0.865348,32
0.865349,32
0.86535,32
0.865351,32
0.865352,32
0.865353,32
0.865354,32
0.865355,32
0.865356,32
0.865357,32
0.865358,32
0.865359,32
0.86536,32
0.865361,32
0.865362,32
0.865363,32
0.865364,32
0.865365,32
0.865366,32
0.865367,32
0.865368,32
0.865369,32
0.86537,32
0.865371,32
0.865372,32
0.865373,32
0.865374,32
0.865375,32
0.865376,32
0.865377,32
0.865378,32
0.865379,32
0.86538,32
0.865381,32
0.865382,32
0.865383,32
0.865384,32
0.865385,32
0.865386,32
0.865387,32
0.865388,32
0.865389,32
0.86539,32
0.865391,32
0.865392,32
0.865393,32
0.865394,32
0.865395,32
0.865396,32
0.865397,32
0.865398,32
0.865399,32
0.8654,32
0.865401,32
0.865402,32
0.865403,32
0.865404,32
0.865405,32
0.865406,32
0.865407,32
0.865408,32
0.865409,32
0.86541,32
0.865411,32
0.865412,32
0.865413,32
0.865414,32
0.865415,32
0.865416,32
0.865417,32
0.865418,32
0.865419,32
0.86542,32
0.865421,32
0.865422,32
0.865423,32
0.865424,32
0.865425,32
0.865426,32
0.865427,32
0.865428,32
0.865429,32
0.86543,32
0.865431,32
0.865432,32
0.865433,32
0.865434,32
0.865435,32
0.865436,32
0.865437,32
0.865438,32
0.865439,32
0.86544,32
0.865441,32
0.865442,32
0.865443,32
0.865444,32
0.865445,32
0.865446,32
0.865447,32
0.865448,32
0.865449,32
0.86545,32
0.865451,32
0.865452,32
0.865453,32
0.865454,32
0.865455,32
0.865456,32
0.865457,32
0.865458,32
0.865459,32
0.86546,32
0.865461,32
0.865462,32
0.865463,32
0.865464,32
0.865465,32
0.865466,32
0.865467,32
0.865468,32
0.865469,32
0.86547,32
0.865471,32
0.865472,32
0.865473,32
0.865474,32
0.865475,32
0.865476,32
0.865477,32
0.865478,32
0.865479,32
0.86548,32
0.865481,32
0.865482,32
0.865483,32
0.865484,32
0.865485,32
0.865486,32
0.865487,32
0.865488,32
0.865489,32
0.86549,32
0.865491,32
0.865492,32
0.865493,32
0.865494,32
0.865495,32
0.865496,32
0.865497,32
0.865498,32
0.865499,32
0.8655,32
0.865501,32
0.865502,32
0.865503,32
0.865504,32
0.865505,32
0.865506,32
0.865507,32
0.865508,32
0.865509,33
0.86551,50
0.865511,62
0.865512,63
0.865513,63
0.865514,64
0.865515,64
0.865516,64
0.865517,64
0.865518,64
0.865519,64
0.86552,64
0.865521,64
0.865522,64
0.865523,64
0.865524,64
0.865525,64
0.865526,64
0.865527,64
0.865528,64
0.865529,64
0.86553,64
0.865531,64
0.865532,64
0.865533,64
0.865534,64
0.865535,64
0.865536,64
0.865537,64
0.865538,64
0.865539,64
0.86554,64
0.865541,64
0.865542,64
0.865543,64
0.865544,64
0.865545,64
0.865546,64
0.865547,64
0.865548,64
0.865549,64
0.86555,64
0.865551,64
0.865552,64
0.865553,64
0.865554,64
0.865555,64
0.865556,64
0.865557,64
0.865558,64
0.865559,64
0.86556,64
0.865561,64
0.865562,64
0.865563,64
0.865564,65
0.865565,115
0.865566,121
0.865567,121
0.865568,125
0.865569,127
0.86557,127
0.865571,127
0.865572,127
0.865573,127
0.865574,127
0.865575,127
0.865576,135
0.865577,226
0.865578,226
0.865579,319
0.86558,690
0.865581,793
0.865582,992
0.865583,894
0.865584,1081
0.865585,1087
0.865586,951
0.865587,355
0.865588,1031
0.865589,1094
0.86559,1029
0.865591,1286
0.865592,1388
0.865593,1164
0.865594,1190
0.865595,939
0.865596,1340
0.865597,1281
0.865598,1202
0.865599,1020
0.8656,279
0.865601,1307
0.865602,1091
0.865603,1018
0.865604,1232
0.865605,1391
0.865606,1413
0.865607,1299
0.865608,1498
0.865609,1404
0.86561,1456
0.865611,1094
0.865612,96
0.865613,96
0.865614,156
0.865615,483
0.865616,705
0.865617,1279
0.865618,1406
0.865619,1531
0.86562,1401
0.865621,1539
0.865622,1498
0.865623,1127
0.865624,1450
0.865625,1504
0.865626,1471
0.865627,1511
0.865628,1586
0.865629,1345
0.86563,1405
0.865631,128
0.865632,1521
0.865633,1596
0.865634,1455
0.865635,1610
0.865636,1498
0.865637,1736
0.865638,1270
0.865639,1486
0.86564,1622
0.865641,1524
0.865642,1713
0.865643,1495
0.865644,1440
0.865645,1632
0.865646,1602
0.865647,1676
0.865648,1716
0.865649,1611
0.86565,1565
0.865651,1619
0.865652,112
0.865653,944
0.865654,1484
0.865655,1702
0.865656,1681
0.865657,1473
0.865658,1521
0.865659,1556
0.86566,1696
0.865661,1648
0.865662,1579
0.865663,1542
0.865664,1742
0.865665,1771
0.865666,1629
0.865667,1864
0.865668,190
0.865669,1551
0.86567,1577
0.865671,1525
0.865672,1619
0.865673,80
0.865674,80
0.865675,123
0.865676,254
0.865677,623
0.865678,1453
0.865679,1682
0.86568,1524
0.865681,1630
0.865682,1658
0.865683,1734
0.865684,1830
0.865685,1769
0.865686,1636
0.865687,1138
0.865688,1625
0.865689,1602
0.86569,1823
0.865691,1729
0.865692,1846
0.865693,1763
0.865694,1526
0.865695,112
0.865696,1680
0.865697,1447
0.865698,1775
0.865699,1923
0.8657,1515
0.865701,1741
0.865702,145
0.865703,1740
0.865704,1852
0.865705,1878
0.865706,1683
0.865707,1741
0.865708,1832
0.865709,1659
0.86571,1838
0.865711,1577
0.865712,1654
0.865713,1637
0.865714,1827
0.865715,1684
0.865716,1672
0.865717,1734
0.865718,1704
0.865719,1762
0.86572,1815
0.865721,1697
0.865722,1602
0.865723,1837
0.865724,1708
0.865725,1463
0.865726,1659
0.865727,1711
0.865728,1400
0.865729,48
0.86573,48
0.865731,48
0.865732,48
0.865733,48
0.865734,48
0.865735,48
0.865736,48
0.865737,48
0.865738,48
0.865739,81
0.86574,90
0.865741,91
0.865742,92
0.865743,94
0.865744,155
0.865745,405
0.865746,595
0.865747,660
0.865748,165
0.865749,681
0.86575,868
0.865751,1078
0.865752,1684
0.865753,1335
0.865754,1440
0.865755,1681
0.865756,1569
0.865757,1618
0.865758,1694
0.865759,1513
0.86576,1894
0.865761,1954
0.865762,1806
0.865763,1521
0.865764,144
0.865765,1537
0.865766,1676
0.865767,1618
0.865768,1749
0.865769,1687
0.86577,1818
0.865771,1738
0.865772,1872
0.865773,1786
0.865774,1734
0.865775,1763
0.865776,1792
0.865777,1713
0.865778,1668
0.865779,1542
0.86578,1896
0.865781,1968
0.865782,80
0.865783,1790
0.865784,1830
0.865785,1773
0.865786,1753
0.865787,1810
0.865788,1740
0.865789,1632
0.86579,1685
0.865791,1872
0.865792,1973
0.865793,1706
0.865794,1828
0.865795,1998
0.865796,1858
0.865797,1766
0.865798,1871
0.865799,1757
0.8658,1809
0.865801,1819
0.865802,1822
0.865803,1810
0.865804,1683
0.865805,1633
0.865806,1927
0.865807,1733
0.865808,2000
0.865809,1942
0.86581,1920
0.865811,1532
0.865812,1887
0.865813,1697
0.865814,1975
0.865815,1902
0.865816,1967
0.865817,2074
0.865818,1902
0.865819,1849
0.86582,1922
0.865821,64
0.865822,314
0.865823,1690
0.865824,1845
0.865825,1860
0.865826,1839
0.865827,1954
0.865828,1948
0.865829,1842
0.86583,1820
0.865831,1933
0.865832,2076
0.865833,2017
0.865834,1844
0.865835,1975
0.865836,1850
0.865837,1955
0.865838,1880
0.865839,1972
0.86584,2011
0.865841,1978
0.865842,1908
0.865843,2079
0.865844,1955
0.865845,1860
0.865846,1861
0.865847,1964
0.865848,2173
0.865849,1829
0.86585,1918
0.865851,1910
0.865852,1912
0.865853,1855
0.865854,1825
0.865855,1907
0.865856,1942
0.865857,1841
0.865858,1922
0.865859,1813
0.86586,2090
0.865861,2037
0.865862,1875
0.865863,2027
0.865864,1924
0.865865,1731
0.865866,1878
0.865867,1909
0.865868,1805
0.865869,2021
0.86587,2034
0.865871,2025
0.865872,1866
0.865873,2045
0.865874,1871
0.865875,1909
0.865876,1650
0.865877,2058
0.865878,2021
0.865879,1951
0.86588,1818
0.865881,72
0.865882,2000
0.865883,1844
0.865884,1974
0.865885,1896
0.865886,1897
0.865887,1888
0.865888,1899
0.865889,2032
0.86589,2055
0.865891,2055
0.865892,1960
0.865893,1953
0.865894,1873
0.865895,2046
0.865896,2077
0.865897,1865
0.865898,1831
0.865899,1838
0.8659,1986
0.865901,1906
0.865902,2005
0.865903,2054
0.865904,2013
0.865905,2022
0.865906,1850
0.865907,2047
0.865908,2049
0.865909,1921
0.86591,1949
0.865911,1986
0.865912,1874
0.865913,1933
0.865914,2056
0.865915,1811
0.865916,2069
0.865917,1851
0.865918,1708
0.865919,56
0.86592,96
0.865921,453
0.865922,1991
0.865923,1998
0.865924,1891
0.865925,1996
0.865926,1770
0.865927,1922
0.865928,1946
0.865929,1817
0.86593,1902
0.865931,1783
0.865932,1912
0.865933,1949
0.865934,1912
0.865935,1930
0.865936,2054
0.865937,1980
0.865938,2083
0.865939,1912
0.86594,1846
0.865941,2058
0.865942,1918
0.865943,2083
0.865944,1915
0.865945,2153
0.865946,1953
0.865947,1965
0.865948,1931
0.865949,2071
0.86595,2007
0.865951,1956
0.865952,1877
0.865953,2039
0.865954,2047
0.865955,2029
0.865956,2156
0.865957,2078
0.865958,1914
0.865959,2115
0.86596,104
0.865961,1972
0.865962,1958
0.865963,1995
0.865964,2084
0.865965,2136
0.865966,2001
0.865967,2018
0.865968,1957
0.865969,2107
0.86597,2164
0.865971,1965
0.865972,1966
0.865973,2063
0.865974,1992
0.865975,1923
0.865976,1940
0.865977,1882
0.865978,2039
0.865979,1936
0.86598,2081
0.865981,1904
0.865982,2182
0.865983,2055
0.865984,1799
0.865985,2116
0.865986,1993
0.865987,2070
0.865988,1830
0.865989,1990
0.86599,1957
0.865991,2085
0.865992,2128
0.865993,1939
0.865994,2014
0.865995,1832
0.865996,1916
0.865997,2019
0.865998,2026
0.865999,1954
0.866,112
0.866001,1974
0.866002,2169
0.866003,2008
0.866004,2035
0.866005,1906
0.866006,2178
0.866007,2065
0.866008,1944
0.866009,1954
0.86601,2119
0.866011,2000
0.866012,1988
0.866013,2048
0.866014,1787
0.866015,1797
0.866016,1752
0.866017,40
0.866018,40
0.866019,40
0.86602,40
0.866021,40
0.866022,40
0.866023,40
0.866024,40
0.866025,40
0.866026,74
0.866027,75
0.866028,78
0.866029,79
0.86603,122
0.866031,268
0.866032,542
0.866033,650
0.866034,118
0.866035,792
0.866036,1356
0.866037,1547
0.866038,1609
0.866039,1734
0.86604,1835
0.866041,1878
0.866042,2095
0.866043,1542
0.866044,1897
0.866045,1755
0.866046,2033
0.866047,1773
0.866048,1992
0.866049,1969
0.86605,2097
0.866051,1856
0.866052,2004
0.866053,1879
0.866054,1774
0.866055,1810
0.866056,1835
0.866057,2034
0.866058,1898
0.866059,1824
0.86606,2135
0.866061,2043
0.866062,2006
0.866063,2062
0.866064,1977
0.866065,2084
0.866066,1896
0.866067,2139
0.866068,1978
0.866069,2143
0.86607,2115
0.866071,2175
0.866072,1939
0.866073,1958
0.866074,2165
0.866075,1993
0.866076,2117
0.866077,2250
0.866078,2160
0.866079,1997
0.86608,2038
0.866081,1778
0.866082,168
0.866083,1995
0.866084,2033
0.866085,1897
0.866086,1964
0.866087,2124
0.866088,2126
0.866089,1856
0.86609,2112
0.866091,1969
0.866092,1883
0.866093,2112
0.866094,1993
0.866095,2138
0.866096,1893
0.866097,1866
0.866098,2179
0.866099,2024
0.8661,1930
0.866101,2021
0.866102,2020
0.866103,2039
0.866104,2149
0.866105,1996
0.866106,2150
0.866107,2174
0.866108,2051
0.866109,1964
0.86611,2044
0.866111,2105
0.866112,1919
0.866113,2128
0.866114,1891
0.866115,2075
0.866116,2048
0.866117,1989
0.866118,2044
0.866119,1610
0.86612,56
0.866121,355
0.866122,1921
0.866123,1728
0.866124,1903
0.866125,1955
0.866126,1959
0.866127,2100
0.866128,1827
0.866129,1912
0.86613,1874
0.866131,2148
0.866132,2003
0.866133,2019
0.866134,2064
0.866135,1903
0.866136,2087
0.866137,1983
0.866138,2006
0.866139,2097
0.86614,2166
0.866141,1918
0.866142,2032
0.866143,2082
0.866144,1944
0.866145,2045
0.866146,2235
0.866147,2156
0.866148,2087
0.866149,1947
0.86615,2127
0.866151,2171
0.866152,2164
0.866153,2140
0.866154,1882
0.866155,2078
0.866156,1987
0.866157,2071
0.866158,2112
0.866159,1964
0.86616,2081
0.866161,2064
0.866162,2183
0.866163,1959
0.866164,1988
0.866165,2089
0.866166,2267
0.866167,2028
0.866168,2049
0.866169,1971
0.86617,2118
0.866171,1931
0.866172,2023
0.866173,2081
0.866174,2082
0.866175,2188
0.866176,2048
0.866177,1978
0.866178,2232
0.866179,2233
0.86618,2182
0.866181,2139
0.866182,2142
0.866183,2128
0.866184,2119
0.866185,2132
0.866186,2006
0.866187,2007
0.866188,2231
0.866189,1988
0.86619,2152
0.866191,2084
0.866192,2199
0.866193,2165
0.866194,120
0.866195,2082
0.866196,1967
0.866197,2108
0.866198,2144
0.866199,2147
0.8662,1986
0.866201,2245
0.866202,1972
0.866203,2009
0.866204,1971
0.866205,2089
0.866206,1974
0.866207,2129
0.866208,2087
0.866209,2246
0.86621,2094
0.866211,2190
0.866212,2165
0.866213,2036
0.866214,2141
0.866215,2026
0.866216,2180
0.866217,1842
0.866218,1978
0.866219,2124
0.86622,1907
0.866221,2166
0.866222,2333
0.866223,2064
0.866224,2206
0.866225,2001
0.866226,2141
0.866227,1989
0.866228,2190
0.866229,2227
0.86623,2174
0.866231,2163
0.866232,2055
0.866233,2095
0.866234,2013
0.866235,2176
0.866236,2121
0.866237,2121
0.866238,2058
0.866239,2080
0.86624,2186
0.866241,2119
0.866242,2147
0.866243,2043
0.866244,1944
0.866245,2047
0.866246,2155
0.866247,1966
0.866248,2130
0.866249,1983
0.86625,2088
0.866251,1994
0.866252,2052
0.866253,2087
0.866254,2075
0.866255,2118
0.866256,2069
0.866257,2007
0.866258,1839
0.866259,2186
0.86626,2009
0.866261,1999
0.866262,2099
0.866263,2055
0.866264,2057
0.866265,1954
0.866266,1942
0.866267,1945
0.866268,1873
0.866269,2093
0.86627,1826
0.866271,1888
0.866272,1930
0.866273,2056
0.866274,1785
0.866275,1870
0.866276,1822
0.866277,1670
0.866278,24
0.866279,24
0.86628,24
0.866281,24
0.866282,24
0.866283,24
0.866284,24
0.866285,24
0.866286,24
0.866287,24
0.866288,24
0.866289,24
0.86629,24
0.866291,24
0.866292,24
0.866293,24
0.866294,24
0.866295,24
0.866296,24
0.866297,24
0.866298,24
0.866299,24
0.8663,24
0.866301,24
0.866302,24
0.866303,24
0.866304,24
0.866305,24
0.866306,24
0.866307,24
0.866308,24
0.866309,24
0.86631,24
0.866311,24
0.866312,24
0.866313,24
0.866314,24
0.866315,24
0.866316,24
0.866317,24
0.866318,24
0.866319,24
0.86632,24
0.866321,24
0.866322,24
0.866323,24
0.866324,43
0.866325,47
0.866326,47
0.866327,47
0.866328,48
0.866329,48
0.86633,48
0.866331,48
0.866332,48
0.866333,48
0.866334,48
0.866335,48
0.866336,48
0.866337,48
0.866338,48
0.866339,48
0.86634,48
0.866341,48
0.866342,48
0.866343,48
0.866344,48
0.866345,48
0.866346,88
0.866347,90
0.866348,91
0.866349,92
0.86635,93
0.866351,158
0.866352,489
0.866353,646
0.866354,648
0.866355,184
0.866356,739
0.866357,841
0.866358,194
0.866359,836
0.86636,911
0.866361,118
0.866362,954
0.866363,869
0.866364,1033
0.866365,998
0.866366,995
0.866367,90
0.866368,936
0.866369,922
0.86637,1048
0.866371,826
0.866372,1051
0.866373,1138
0.866374,1181
0.866375,1010
0.866376,1187
0.866377,1205
0.866378,1583
0.866379,1587
0.86638,1848
0.866381,1718
0.866382,1725
0.866383,1873
0.866384,1937
0.866385,1809
0.866386,2085
0.866387,2047
0.866388,1914
0.866389,1965
0.86639,1794
0.866391,1727
0.866392,2083
0.866393,1873
0.866394,2023
0.866395,1882
0.866396,1837
0.866397,2020
0.866398,1848
0.866399,1970
0.8664,1935
0.866401,2033
0.866402,1967
0.866403,2049
0.866404,1920
0.866405,1985
0.866406,1963
0.866407,2058
0.866408,1982
0.866409,2142
0.86641,2232
0.866411,2048
0.866412,1847
0.866413,2151
0.866414,1908
0.866415,2009
0.866416,2007
0.866417,1898
0.866418,1882
0.866419,2048
0.86642,1896
0.866421,2170
0.866422,2178
0.866423,2177
0.866424,2146
0.866425,2119
0.866426,2217
0.866427,2179
0.866428,2147
0.866429,2198
0.86643,2002
0.866431,2007
0.866432,2016
0.866433,2027
0.866434,2125
0.866435,2219
0.866436,2107
0.866437,2120
0.866438,2138
0.866439,2022
0.86644,2090
0.866441,2167
0.866442,88
0.866443,1981
0.866444,1968
0.866445,2230
0.866446,2067
0.866447,1970
0.866448,2139
0.866449,2207
0.86645,2180
0.866451,1961
0.866452,2176
0.866453,2153
0.866454,2098
0.866455,2128
0.866456,2149
0.866457,2159
0.866458,1972
0.866459,2148
0.86646,2089
0.866461,2198
0.866462,2009
0.866463,1943
0.866464,2001
0.866465,2193
0.866466,2070
0.866467,1907
0.866468,2103
0.866469,1851
0.86647,2087
0.866471,2057
0.866472,2126
0.866473,2273
0.866474,2049
0.866475,2234
0.866476,1858
0.866477,2136
0.866478,2100
0.866479,2215
0.86648,2190
0.866481,2097
0.866482,2134
0.866483,2090
0.866484,2156
0.866485,2046
0.866486,2031
0.866487,2106
0.866488,2108
0.866489,2127
0.86649,2093
0.866491,2259
0.866492,2214
0.866493,2120
0.866494,2166
0.866495,2084
0.866496,2049
0.866497,2130
0.866498,2194
0.866499,2197
0.8665,2285
0.866501,2215
0.866502,2151
0.866503,2188
0.866504,1900
0.866505,2083
0.866506,2125
0.866507,2159
0.866508,2252
0.866509,2148
0.86651,2154
0.866511,2243
0.866512,2064
0.866513,2020
0.866514,2272
0.866515,2080
0.866516,1968
0.866517,2287
0.866518,2220
0.866519,2041
0.86652,2130
0.866521,2118
0.866522,2338
0.866523,2055
0.866524,1985
0.866525,40
0.866526,40
0.866527,68
0.866528,311
0.866529,466
0.86653,1884
0.866531,2040
0.866532,1872
0.866533,2160
0.866534,2062
0.866535,1842
0.866536,2059
0.866537,2104
0.866538,2047
0.866539,1956
0.86654,2040
0.866541,2156
0.866542,2096
0.866543,2255
0.866544,2257
0.866545,2050
0.866546,2195
0.866547,1943
0.866548,2175
0.866549,2068
0.86655,2294
0.866551,1868
0.866552,2181
0.866553,2223
0.866554,2026
0.866555,2224
0.866556,2042
0.866557,2147
0.866558,2137
0.866559,2206
0.86656,2163
0.866561,2262
0.866562,2259
0.866563,2154
0.866564,2192
0.866565,2170
0.866566,2140
0.866567,2122
0.866568,2175
0.866569,2219
0.86657,2235
0.866571,2242
0.866572,2280
0.866573,2244
0.866574,2207
0.866575,2113
0.866576,2210
0.866577,2121
0.866578,1984
0.866579,2125
0.86658,2235
0.866581,2149
0.866582,2200
0.866583,2319
0.866584,2151
0.866585,2227
0.866586,2280
0.866587,2139
0.866588,2147
0.866589,2279
0.86659,2053
0.866591,2299
0.866592,2283
0.866593,2107
0.866594,2342
0.866595,2106
0.866596,2112
0.866597,2193
0.866598,2305
0.866599,2218
0.8666,2123
0.866601,2270
0.866602,2112
0.866603,2074
0.866604,2116
0.866605,2113
0.866606,2296
0.866607,2229
0.866608,2424
0.866609,2258
0.86661,2300
0.866611,2204
0.866612,2201
0.866613,2243
0.866614,2163
0.866615,2228
0.866616,2203
0.866617,2007
0.866618,2117
0.866619,2228
0.86662,2239
0.866621,2222
0.866622,2208
0.866623,48
0.866624,2003
0.866625,2406
0.866626,2272
0.866627,2061
0.866628,2115
0.866629,2177
0.86663,2295
0.866631,2198
0.866632,2150
0.866633,2143
0.866634,2234
0.866635,2193
0.866636,2145
0.866637,2229
0.866638,2204
0.866639,2102
0.86664,2197
0.866641,2220
0.866642,2363
0.866643,2267
0.866644,2212
0.866645,2196
0.866646,2127
0.866647,2183
0.866648,2147
0.866649,2234
0.86665,2242
0.866651,2188
0.866652,2071
0.866653,2132
0.866654,2335
0.866655,2254
0.866656,2314
0.866657,2268
0.866658,2156
0.866659,2206
0.86666,2234
0.866661,2383
0.866662,2253
0.866663,2303
0.866664,2146
0.866665,2324
0.866666,2321
0.866667,2372
0.866668,2200
0.866669,2170
0.86667,2290
0.866671,2295
0.866672,2091
0.866673,2163
0.866674,2227
0.866675,2175
0.866676,2284
0.866677,2194
0.866678,2224
0.866679,2340
0.86668,2261
0.866681,2225
0.866682,2122
0.866683,2363
0.866684,2193
0.866685,2265
0.866686,2384
0.866687,2220
0.866688,2294
0.866689,2059
0.86669,2273
0.866691,2272
0.866692,2232
0.866693,2066
0.866694,2225
0.866695,2224
0.866696,2221
0.866697,2128
0.866698,1943
0.866699,2139
0.8667,2237
0.866701,2279
0.866702,2070
0.866703,2102
0.866704,2088
0.866705,2233
0.866706,32
0.866707,32
0.866708,32
0.866709,52
0.86671,59
0.866711,93
0.866712,412
0.866713,499
0.866714,1570
0.866715,1825
0.866716,2032
0.866717,2059
0.866718,1976
